,ts_code,exchange,chairman,manager,secretary,reg_capital,setup_date,province,city,website,email,employees
671,000755.SZ,SZSE,杨志贵,刘安民,吉喜,46926.4621,19960206,山西,临汾市,www.sxsanwei.com,sxsw@sxsanwei.com;sxsw000755@126.com;sxlqjixi@126.com;sxlq000755@163.com,463
672,000756.SZ,SZSE,张代铭,杜德平,曹长求,62185.9447,19981120,山东,淄博市,www.xhzy.com,xhzy@xhzy.com;cqcao@xhzy.com,6240
673,000757.SZ,SZSE,颜广彤,臧晶,赵吉杰,66471.4511,19970623,四川,内江市,hwgf757.com,hwgf757@hwgf757.com;ginnyjijie@163.com,1286
674,000752.SZ,SZSE,罗希,陈婷婷,牟岚,26375.8491,19970620,西藏,拉萨市,irm.p5w.net/000752/index.html,xzfz000752@163.com,284
675,000663.SZ,SZSE,吴景贤,,谢红,33668.3929,19940106,福建,三明市,www.yonglin.com,info@yonglin.com;stock@yonglin.com;stock0663@163.com,2278
676,000665.SZ,SZSE,张建红,曾文,赵洪涛,96357.7097,19910205,湖北,武汉市,www.hrtn.net,hbsgdwl@163.com;hbgddongmiban@163.com,8120
677,000666.SZ,SZSE,吴旭东,毛发青,叶雪华,70413,19960329,北京,北京市,www.jwgf.com,jwgf@jwgf.com;jwzd@jwgf.com,8684
678,000667.SZ,SZSE,汤国强,汤国强,冯娴,246698.8633,19961017,云南,昆明市,www.000667.com,IR@000667.com,3732
679,000668.SZ,SZSE,王征,王焕新,谢高,14684.189,19920808,上海,上海市,www.rongfengholding.com,ir@rongfengholding.com;xiegao12345@126.com;rfholding_xg@126.com,160
680,000151.SZ,SZSE,刘艳,张晖,张朋,29598,19990301,北京,北京市,www.complant-ltd.com.cn,complant@complant-ltd.com,384
681,000153.SZ,SZSE,何宏满,卢家和,张军,31214.123,19970830,安徽,芜湖市,www.bbcayy.com,xlyyzj@163.com;xlyyzj@sohu.com,4758
682,000155.SZ,SZSE,吕必会,何勇,张斌,127000,19971020,四川,成都市,www.cndl155.com,zbb911@163.com;sz000155@sina.com;fujia620@163.com;mail@cndl155.com,212
683,000156.SZ,SZSE,陆政品,乔小燕,张晨,143335.1902,19940630,浙江,杭州市,www.wasu.com,wushuai@wasu.com.cn;000156@wasu.com,4919
684,000157.SZ,SZSE,詹纯新,詹纯新,杨笃志,787327.4641,19990831,湖南,长沙市,www.zoomlion.com,157@zoomlion.com,15121
685,000549.SZ,SZSE,谭旭光,聂新勇,张英姿,93628.656,19931214,湖南,株洲市,www.cntorch.com,torch@cntorch.com;zztorchdsh@vip.163.com,19595
686,000550.SZ,SZSE,邱天高,王文涛,宛虹,86321.4,19970108,江西,南昌市,www.jmc.com.cn,relations@jmc.com.cn,16540
687,000551.SZ,SZSE,刘春奇,朱志浩,周成明,40008.0405,19931222,江苏,苏州市,www.000551.cn,dmc@cykj000551.com,3266
688,000552.SZ,SZSE,杨先春,马海龙,滕万军,228697.105,19961228,甘肃,白银市,www.jymdgs.com,jingymd@163.com,12683
689,000553.SZ,SZSE,Chen Lichtenstein,Chen Lichtenstein,李忠禧,244655.3582,19980327,湖北,荆州市,www.adama.com,irchina@adama.com,1470
690,000758.SZ,SZSE,秦军满,秦军满,徐振华,196937.8424,19830916,北京,北京市,www.nfc.com.cn,investor@nfc-china.com;mayuntian@nfc-china.com;xuzhenhua@nfc-china.com,6855
691,000759.SZ,SZSE,张锦松,杨晓红,汪梅芳,68102.15,19900109,湖北,武汉市,www.whzb.com,whzb@whzb.com;whzbcw@163.com;wmf2000@whzb.com;zbjtzqb@whzb.com,22236
692,000760.SZ,SZSE,郝鹏,,郝鹏,77184.4628,19940614,湖北,荆州市,www.steyr-motors.cn,bytz000760@126.com;000760@sterdl.com;stock@wxreet.com,101
693,000761.SZ,SZSE,高烈,申强,高德胜,387537.1532,19970627,辽宁,本溪市,,bgbcclw@126.com;bgbcsyb@126.com;BGBC2018@163.com;bgbc761@126.com;bgbcdm@163.com,18436
694,000762.SZ,SZSE,曾泰,金国林,王迎春,52081.924,19970627,西藏,拉萨市,,adslxzkycd@mail.sc.cninfo.net;xzkydsh@sina.com;xzkynxy@sina.com,929
695,000669.SZ,SZSE,王议农,吕涛,焦玉文,68040.8797,19850211,吉林,吉林市,www.spjhe.com,jyw000669@163.com;ym33133@126.com;jhkg669@163.com,4139
696,000670.SZ,SZSE,张韵,张韵,王芳,81662.736,19930222,湖北,荆州市,www.infotm.com,infotm@infotm.com,104
697,000671.SZ,SZSE,林腾蛟,朱荣斌,徐慜婧,408279.6365,19910812,福建,福州市,www.yango.com.cn,000671@yango.com.cn;sunshine000671@163.com,9201
698,000672.SZ,SZSE,俞锋,俞锋,瞿辉,81361.9871,19970306,甘肃,白银市,www.sfsn.cn,sfsn123@sina.com;quhui123@sina.com;SFSN672@163.com,1993
699,000673.SZ,SZSE,王玺锭,王玺锭,施亮,79155.0442,19970117,山西,大同市,www.sz000673.com,dddf@sz000673.com;dtsnzqb@126.com;zhaoyusi@sz000673.com;shiliang@sz000673.com,575
700,000158.SZ,SZSE,肖荣智,应华江,池俊平,159861.6721,19981229,河北,石家庄市,www.csbmkj.com,chshgf@heinfo.net;chijunp52@sohu.com;ally0629@sohu.com,5092
701,000159.SZ,SZSE,丁治平,丁治平,李润起,48068.5993,19990328,新疆,乌鲁木齐市,www.xjgjsy.com,zqb@xjgjsy.com,315
702,000301.SZ,SZSE,缪汉根,缪汉根,王俊,402905.3222,19980716,江苏,苏州市,www.jsessh.com,cesm2000@126.com;jun.wang@jsessh.com;tzzgx@jsessh.com,13118
703,000400.SZ,SZSE,张旭升,任志航,万桂龙,100832.7309,19961226,河南,许昌市,www.xjgc.com,gszl@xjgc.com;xjdqzqb@163.com,5422
704,000554.SZ,SZSE,岳祥训,宋鹏,李支清,48079.3318,19930317,山东,泰安市,,tslizhq@sina.com;1596721616@qq.com,1305
705,000555.SZ,SZSE,郭为,李鸿春,刘伟刚,97038.1273,19961118,广东,深圳市,www.dcits.com,dcits-ir@dcits.com,9187
706,000556.SZ,SZSE,林争晖,林争晖,张傲雪,24871.8128,19890127,海南,海口市,,sed@nyshipping.com.cn,14
707,000557.SZ,SZSE,李广林,陈存兵,刘登昭,145837.4735,19940218,宁夏,银川市,www.xbcy.nx.cn,,1120
708,000558.SZ,SZSE,刘晓亮,刘晓亮,邹玮,128922.3949,19880331,浙江,杭州市,www.lander.com.cn,gufen@zjlander.com;lyzy000558@126.com,174
709,000559.SZ,SZSE,管大源,李平一,许小建,275315.9454,19940108,浙江,杭州市,www.wxqc.com.cn,wxqc@wanxiang.com.cn;dengwen@163.com;xuxiaojian@wxqc.cn,9490
710,000765.SZ,SZSE,李晓明,李晓明,严琦,70000,19900129,湖北,武汉市,,HuiLyu@cnhlyl.com,421
711,000766.SZ,SZSE,战红君,战红君,贾伟林,96649.4707,19930226,吉林,通化市,www.thjm.cn,thjmjt@163.com,2130
712,000767.SZ,SZSE,刘文彦,渠贵君,赵文阳,307694.2219,19930208,山西,太原市,www.zhangzepower.com,info@zhangzepower.com;zzdlzbb@zhangzepower.com,8457
713,000768.SZ,SZSE,何胜强,吴志鹏,雷阎正,276864.5071,19970618,陕西,西安市,www.aircraft_co.avic.com,zhfj000768@avic.com;gongl@avic.com;lyz@avic.com,32599
714,000769.SZ,SZSE,刘之杰,刘之杰,胡雪松,18540,19970526,辽宁,本溪市,,3038560578@qq.com,318
715,000763.SZ,SZSE,吕文君,李波,陈建军,78750,19970829,辽宁,锦州市,www.jzpc.com.cn,000763@163.com,2826
716,000675.SZ,SZSE,邹文彬,邹文彬,林荔,11435.0262,19970912,四川,内江市,,zzyshg@163.com,22
717,000676.SZ,SZSE,赵立仁,熊贵成,李凌霄,132600.0097,19961216,河南,郑州市,www.genimous.com,zhidugufen@genimous.com;pengfen@genimous.com,719
718,000677.SZ,SZSE,孙健,孙健,姜大广,86397.7948,19890721,山东,潍坊市,www.helon.cn,hthlbgs@163.com;cu38324@163.com;716071958@qq.com,932
719,000678.SZ,SZSE,高少兵,张雷,孟杰,45961.1797,19930506,湖北,襄阳市,www.zxy.com.cn,huntercs@126.com,4464
720,000679.SZ,SZSE,熊强,李剑,姜广威,35640,19920728,辽宁,大连市,www.sz000679.com,dlyyinfo@dlyy.com.cn;callme_yh@sina.com;guangweijiang@sina.com,526
721,000680.SZ,SZSE,刘会胜,张民,袁青,124078.7611,19931214,山东,济宁市,www.shantui.com,shantui@shantui.com;zhengq@shantui.com;yuanqing@shantui.com,5390
722,000402.SZ,SZSE,高靓,吕洪斌,张晓鹏,298892.9907,19960618,北京,北京市,www.jrjkg.com.cn,investors@jrjkg.com,3557
723,000403.SZ,SZSE,黄灵谋,朱光祖,赵玉林,27257.7599,19950522,山西,太原市,,zxsh@czxbp.com,1063
724,000404.SZ,SZSE,杨秀彪,张勤建,史强,69599.5979,19960613,江西,景德镇市,www.hua-yi.cn,hyzq@hua-yi.cn;wanghq@hua-yi.cn;shiqiang@hua-yi.cn,7737
725,000405.SZ,SZSE,张剑波,周天亮,周天亮,30686.8102,19870417,广东,珠海市,,39825934@qq.com,14
726,000401.SZ,SZSE,孔庆辉,,刘宇,134752.2914,19940508,河北,唐山市,www.jdsn.com.cn,zqb@jdsn.com.cn,20141
727,000406.SZ,SZSE,薛万东,周长江,迟中东,36402.7608,19930508,山东,东营市,www.sydm.com.cn,zqyw@sydm.com.cn,3835
728,000407.SZ,SZSE,王鹏,杜以宏,杜以宏,88008.4656,19940511,山东,济南市,www.vicome.com,sd000407@sina.com,2001
729,000560.SZ,SZSE,谢勇,谢勇,文彬,235550.0851,19921130,云南,昆明市,000560.5i5j.com,wenbin@5i5j.com;xieping@5i5j.com;000560@5i5j.com,52415
730,000561.SZ,SZSE,唐大楷,李培峰,赵冬,60469.2321,19920815,陕西,宝鸡市,www.fenghuo.cn,sxfh769@163.com;tingtyang@163.com,2996
731,000562.SZ,SZSE,冯戎,冯戎,阳昌云,397240.8332,19930525,新疆,乌鲁木齐市,www.hysec.com,hyzq@hysec.com,5347
732,000563.SZ,SZSE,薛季民,姚卫东,李玲,396401.2846,19850105,陕西,西安市,www.siti.com.cn,sgtdm@siti.com.cn,599
733,000564.SZ,SZSE,杜小平,韩玮,杜璟,600782.8231,19961205,陕西,西安市,www.gongxiaodaji.com,000564@ccoop.com.cn;dujin@ccoop.com.cn;hfang_zhang@ccoop.com.cn,9366
734,000776.SZ,SZSE,孙树明,林治海,徐佑军,762108.7664,19940121,广东,广州市,www.gf.com.cn,dshb@gf.com.cn;xuyj@gf.com.cn;gfzq@gf.com.cn,11798
735,000777.SZ,SZSE,彭新英,张国伟,陆振学,38341.7593,19970702,江苏,苏州市,www.chinasufa.com,sales2@chinasufa.com;dongm@chinasufa.com;zhangqq@chinasufa.com,1126
736,000778.SZ,SZSE,李成章,何齐书,包晓颖,399088.0176,19970524,河北,邯郸市,www.xinxing-pipes.com,xxzg0778@163.com,15809
737,000779.SZ,SZSE,宋忠庆,马明,柳雷,38033.0518,19970523,甘肃,兰州市,www.gsgczx.cn,sxd@chinapaishen.com;lbf0608@163.com;gsgczxjt@163.com,4698
738,000780.SZ,SZSE,徐晓惠,赵宏,徐晓惠,101430.6324,19930611,内蒙古,赤峰市,pzny.chnenergy.com.cn,nmgpzny@163.com;pznyyxd@163.com,8239
739,000681.SZ,SZSE,廖杰,梁军,刘楠,70057.7436,19940528,江苏,常州市,www.vcg.com,000681@vcg.com,591
740,000682.SZ,SZSE,丁振华,方正基,王清刚,134072.7007,19940209,山东,烟台市,www.dongfangelec.com,zhengquan@dongfang-china.com,4564
741,000683.SZ,SZSE,宋为兔,梁润彪,纪玉虎,392439.8991,19970123,内蒙古,鄂尔多斯市,www.yuanxing.com,yxny@berun.cc,4794
742,000685.SZ,SZSE,魏军锋,刘雪涛,李春辉,147511.1351,19921226,广东,中山市,www.zpug.net,zpug@zpug.net;lich@zpug.net,3940
743,000686.SZ,SZSE,李福春,何俊岩,王天文,234045.2915,19920717,吉林,长春市,www.nesc.cn,yang_liu@nesc.cn;000686@nesc.cn,2942
744,000408.SZ,SZSE,曹邦俊,肖瑶,王一诺,199377.9522,19960625,青海,海西蒙古族藏族自治州,www.zanggegf.com,zgjf000408@163.com;cdl_000408@163.com;w000408_dm@163.com,1710
745,000409.SZ,SZSE,张宝才,尤加强,刘波,51093.1158,19930302,山东,济南市,www.sddkgf.com.cn,stock000409@126.com,1548
746,000410.SZ,SZSE,赵彪,徐仲,张天右,168403.5944,19930520,辽宁,沈阳市,www.smtcl.com,smtcl@smtcl.com;smtcl410@smtcl.com,8338
747,000411.SZ,SZSE,姜巨舫,罗国良,谭江,24893.9935,19951214,浙江,杭州市,www.intmedic.com,qiuli@sinochem.com;qiuli000411@163.com;tanjiang2009@foxmail.com,2400
748,000412.SZ,SZSE,高超,张振华,周刚,28896.1676,19930628,吉林,长春市,,ccbfwh@sohu.com,
749,000413.SZ,SZSE,郭轩,胡恒广,王庆,573025.0118,19921226,河北,石家庄市,www.dongxuguangdian.com.cn,bs@bseg.cn;wangqingfei@dong-xu.com;dxgd@dong-xu.com,8606
750,000565.SZ,SZSE,张伟林,魏雪峰,楼晓波,43359.222,19920622,重庆,重庆市,www.sanxia.com,sxyq000565@126.com;sxyq000565@163.com;534143869@qq.com,913
751,000566.SZ,SZSE,刘悉承,王海帆,李日萌,133597.9264,19921230,海南,海口市,www.haiyao.com.cn,000566@haiyao.com.cn,2359
752,000567.SZ,SZSE,王广西,王岩玲,梁译之,64113.8926,19870302,海南,海口市,www.000567.com,haide@hainan.net;liaoxuwen@hd-amc.cn;liangyizhi@hd-amc.cn,63
753,000568.SZ,SZSE,刘淼,林锋,王洪波,146475.2476,19950503,四川,泸州市,www.lzlj.com,lzlj@lzlj.com;dsb@lzlj.com,2880
754,000569.SZ,SZSE,李赤波,王政,舒联明,75431.3951,19890518,四川,绵阳市,www.cssc.com.cn,cctg@cssc.com.cn,7277
755,000570.SZ,SZSE,史新昆,张新,何建江,56137.4326,19940505,江苏,常州市,www.changchai.com.cn,cctqm@public.cz.js.cn;cchjj@changchai.com,3186
756,000783.SZ,SZSE,李新华,刘元瑞,李佳,552956.3428,19970724,湖北,武汉市,www.cjsc.com,donglf@cjsc.com;lijia@cjsc.com;inf@cjsc.com;dengfei@cjsc.com,6064
757,000785.SZ,SZSE,汪林朋,王宁,陈亮,601983.0101,19900425,湖北,武汉市,www.zhongshang.com.cn,whliur@163.com;zncgzsjt@163.com,5044
758,000786.SZ,SZSE,王兵,陈雨,史可平,168950.7842,19970530,北京,北京市,www.bnbm.com.cn,skp@bnbm.com.cn;bnbm@bnbm.com.cn,10624
759,000787.SZ,SZSE,林文炭,林文炭,彭海燕,188471.8001,19930522,广东,深圳市,www.szpowerise.com,ir@tinno.com,3022
760,000782.SZ,SZSE,李坚之,郭敏,李晓楠,52813.9623,19921108,广东,江门市,www.meidanylon.com,lxn000782@163.com;liu000782@163.com,2862
761,000788.SZ,SZSE,袁平东,袁平东,袁宇飞,59598.7425,19930518,重庆,重庆市,www.pku-hc.com,sspc@pku-hc.com;zqb@pku-hc.com,805
762,000688.SZ,SZSE,应春光,应春光,王丹,113729.9314,19781110,重庆,重庆市,www.gcky0688.com,zhuoqi0314@163.com;463303432@qq.com,1039
763,000689.SZ,SZSE,郑和涌,谢荣辉,郑和涌,11128,19921118,广东,汕头市,,,10
764,000690.SZ,SZSE,宁远喜,刘沣,刘沣,217588.7862,19970120,广东,梅州市,www.baolihua.com.cn,bxnygd@sina.com,1390
765,000691.SZ,SZSE,马兵,杨锐军,李小慧,32327,19880212,甘肃,兰州市,www.lzytgroup.com\www.ytsy000691.com,hnyt000691@163.com;ytsy000691@163.com,28
766,000687.SZ,SZSE,吴光胜,张沈卫,吴光胜,76619.9362,19970201,河北,保定市,www.huaxunchina.com.cn,hxfz@huaxunchina.com.cn,894
767,000692.SZ,SZSE,李久旭,徐朋业,李久旭,53283.2976,19931228,辽宁,沈阳市,www.htrd.cn,htrd2012@126.com;max228228@163.com;htrdlb@21cn.com,2606
768,000415.SZ,SZSE,卓逸群,马伟华,王景然,618452.1282,19930830,新疆,乌鲁木齐市,www.bohaileasing.com,000415@bohaileasing.com;jr.wang1@bohaileasing.com;jiawei-wang@bohaileasing.com,818
769,000416.SZ,SZSE,余政,陈家华,张颖,53187.1494,19791228,山东,青岛市,www.mskg.com.cn,sz000416@163.com;wangcf@mskg.com.cn,51
770,000417.SZ,SZSE,刘浩,王浩,杨志春,77988.42,19960729,安徽,合肥市,www.hfbh.com.cn,Yangzhichun140484@163.com;lixiaobo333@aliyun.com;hfbhdl@mail.hf.ah.cn,9558
771,000418.SZ,SZSE,方洪波,陆剑峰,周斯秀,63248.7764,19931129,江苏,无锡市,www.littleswan.com,ir@littleswan.com.cn,11459
772,000419.SZ,SZSE,周兆达,周兆达,杨格艺,54358.2655,19960810,湖南,长沙市,www.e-tongcheng.com,wqm0708@263.net;gege1608@126.com;tc-group@e-tongcheng.com,3071
773,000571.SZ,SZSE,王磊,许树茂,任春雨,81406.4,19921230,海南,海口市,www.sundiro.com,limiao@sundiro.com;renchunyu@sundiro.com;wangyan@sundiro.com;sundiro@sundiro.com,3808
774,000572.SZ,SZSE,孙忠春,孙忠春,刘锐,164463.6426,19930126,海南,海口市,www.haima.com,000572@haima.com;xier@haima.com,6278
775,000573.SZ,SZSE,周明轩,钟振强,鄢国根,64873.0604,19920508,广东,东莞市,www.winnerway.com.cn,0573@21cn.com,402
776,000576.SZ,SZSE,施永晨,施永晨,沙伟,44286.1324,19930415,广东,江门市,www.gdganhua.com,ganhuashawei@126.com;gdgh@gdganhua.com;wxl@gdganhua.com,235
777,000578.SZ,SZSE,安平绥,李小松,吴文好,306761.5959,19950217,青海,海西蒙古族藏族自治州,www.qhyhgf.com,yhjtdsh@126.com,9925
778,000789.SZ,SZSE,江尚文,李世锋,彭仁宏,79737.3678,19970905,江西,上饶市,www.wnq.com.cn,wnqzqb@126.com,7154
779,000790.SZ,SZSE,李小平,胡远洋,刘渝灿,61636.0564,19880127,四川,成都市,www.thjkjt.com,thjk@taihe-health.com;liuyc@taihe-health.com,702
780,000791.SZ,SZSE,刘万祥,胡忠群,寇世民,135957.668,19970923,甘肃,兰州市,www.gepiced.com,nyfzksm@163.com;nyfzdbw@163.com;gepicnyfz@163.com,2081
781,000792.SZ,SZSE,王兴富,谢康民,李舜,278609.0601,19970825,青海,海西蒙古族藏族自治州,www.qhyhgf.com,yhjf0792@sina.com;lishun000792@126.com,16995
782,000793.SZ,SZSE,汪方怀,汪方怀,金日,199724.5457,19910913,海南,海口市,www.000793.com,hwm@000793.com;board@000793.com,5247
783,000693.SZ,SZSE,张高全,柴雄伟,黄鸿,54349.1923,19901226,四川,成都市,www.hznc.com.cn,hz000693@163.com;hzdshms@163.com,425
784,000695.SZ,SZSE,张云峰,李勃洋,魏伟,22214.7539,19970429,天津,天津市,www.binhaienergy.com,bhny_2018@126.com,447
785,001696.SZ,SZSE,左宗申,黄培国,李建平,114502.692,19890314,重庆,重庆市,www.zsengine.com,zsdl001696@zsengine.com;zhouxia@zsengine.com;lijp@zsengine.com,6089
786,000697.SZ,SZSE,张政,张政,赵卫军,67161.6059,19930608,陕西,咸阳市,www.lsmin.com,bzhao0697@sohu.com;wjzhao2001@sohu.com;LS000697@163.com,2487
787,000698.SZ,SZSE,孙泽胜,孙泽胜,周展鹏,81951.4395,19960520,辽宁,沈阳市,www.sychem.com,sychem@sychem.com;zhangyuchao@chemchina.com;zhouzhanpeng@chemchina.com,3056
788,000421.SZ,SZSE,李祥,周伟,徐宁,57264.6934,19920710,江苏,南京市,www.nj-public.com,securities@nj-public.com,2617
789,000422.SZ,SZSE,卞平官,郭锐,强炜,89786.6712,19930906,湖北,宜昌市,www.hbyh.cn,zyj@hbyh.cn;qw5649@vip.sina.com;11703360@qq.com,8442
790,000423.SZ,SZSE,高登锋,高登锋,吴怀峰,65402.1537,19940604,山东,聊城市,www.dongeejiao.com,irm@dongeejiao.com;wuhf@dongeejiao.com;fuyan@dongeejiao.com,4836
791,000420.SZ,SZSE,宋德武,金东杰,徐建国,197070.6656,19881109,吉林,吉林市,www.jlcfc.com,jlhx@jlcfc.com;xjg6806@163.com;xxp9410@qq.com,5302
792,000425.SZ,SZSE,王民,陆川,费广胜,783366.843,19931215,江苏,徐州市,www.xcmg.com\xgjx.xcmg.com,zqb@xcmg.com;fgs@xcmg.com,14318
793,000582.SZ,SZSE,周小溪,陈斯禄,何典治,163461.6854,19960807,广西,北海市,www.bbwport.cn,bbwg@bbwport.com;hedz@bbwport.co;huangqing@bbwport.com,3755
794,000583.SZ,SZSE,郑兴光,郑兴光,邱华,23165.6194,19870506,四川,自贡市,,tprj@topgroup.com,12
795,000581.SZ,SZSE,陈学军,王晓东,周卫星,100895.057,19881027,江苏,无锡市,www.weifu.com.cn,Web@weifu.com.cn;wfjt@public1.wx.js.cn,5522
796,000584.SZ,SZSE,乔徽,乔徽,王妍,61332.4339,19911010,江苏,无锡市,www.hgzngroup.com,ylkgdsb@163.com,915
797,000585.SZ,SZSE,祝捷,,丁继实,87337,19980513,海南,海口市,www.nee.com.cn,nee@nee.com.cn;nemm585@sina.com;gs306411@hnair.com;dbdqdshbgs@hnair.com,167
798,000586.SZ,SZSE,何波,何波,张轩,19344,19940304,四川,成都市,www.schy.com.cn,sz000586@126.com;xuanzhang24@163.com,983
799,000795.SZ,SZSE,许晓华,魏中华,钱英红,113368.4103,19970804,山西,太原市,www.innuovo.com,tygydmc@twin-tower.com;ylh000795@163.com,3084
800,000796.SZ,SZSE,刘江涛,刘志强,魏灵,80300.0258,19960528,陕西,宝鸡市,www.caissa.com.cn,hhks@hnair.com;qy-yu@hnair.com,6859
801,000797.SZ,SZSE,林增忠,余磊,陈雨晴,157151.4753,19920131,福建,福州市,www.chinawuyi.com.cn,gzb@chinawuyi.com.cn,3819
802,000798.SZ,SZSE,宗文峰,叶少华,杨丽丹,31945.5,19980119,北京,北京市,www.cofc.com.cn,dmb@cofc.com.cn,1331
803,000799.SZ,SZSE,王浩,董顺钢,李文生,32492.898,19970714,湖南,湘西土家族苗族自治州,www.jiuguijiu000799.com,jgj799@jg000799.com;jgj000799@126.com,1785
804,000800.SZ,SZSE,奚国华,柳长庆,丁继武,162750,19970610,吉林,长春市,www.fawcar.com.cn,fawcar0800@faw.com.cn;yangyuxin@fawcar.com.cn,6871
805,000699.SZ,SZSE,陈启昕,陈启昕,陈启昕,35944.7446,19940128,黑龙江,佳木斯市,,378754050@qq.com,8
806,000700.SZ,SZSE,曹克波,曹克波,单琛雁,82718.1823,19880627,江苏,无锡市,www.000700.com,scy@000700.com;wanghui@000700.com,5146
807,000701.SZ,SZSE,曾挺毅,王明成,陈弘,40661.3056,19961128,福建,厦门市,www.xindeco.com.cn,board@xindeco.com.cn;lht@xindeco.com.cn;chenhong@xindeco.com.cn,6785
808,000702.SZ,SZSE,刘献文,邓辉,刘浩,26663.4576,19970312,湖南,岳阳市,www.chinazhjt.com.cn,zcb@chinazhjt.com.cn;dms@chinazhjt.com.cn,1152
809,000703.SZ,SZSE,邱奕博,楼翔,郑新刚,284172.5474,19960813,广西,北海市,www.hengyishihua.com,hysh@hengyi.com;zxg@hengyi.com;css@hengyi.com;dxl@hengyi.com,13754
810,000426.SZ,SZSE,吉兴业,吉兴军,孙凯,183719.2219,19960823,内蒙古,赤峰市,www.nmxyky.com,nmxyky@vip.sina.com;sunkai5611@vip.sina.com;shangjianan@sina.cn,378
811,000428.SZ,SZSE,蒋利亚,,刘胜,101892.6,19960803,湖南,长沙市,www.huatian-hotel.com,resv@huatian-hotel.com;huatianzqb@163.com,4818
812,000429.SZ,SZSE,郑任发,汪春华,杨汉明,209080.6126,19970102,广东,广州市,www.gpedcl.com,139221590@qq.com;ygs@gdcg.cn;fengxw2007@163.com;Hmy69@126.com,2197
813,000430.SZ,SZSE,戴名清,陈琛,金鑫,40481.7686,19921217,湖南,张家界市,www.zjjlyjt.com,zjj000430@sina.com,1139
814,000498.SZ,SZSE,周新波,王振江,赵明学,112013.9063,19940110,山东,济南市,www.sdlqgf.com,sdlq000498@163.com;1070986435@qq.com,8703
815,000501.SZ,SZSE,陈军,秦琴,李轩,76899.2731,19911102,湖北,武汉市,www.wushang.com.cn,wushanggroup1@public.wh.hb.cn;xuanl528@163.com;zhangyuan.613@163.com,9118
816,000587.SZ,SZSE,朱要文,,朱要文,212374.933,19960205,黑龙江,伊春市,www.goldzb.com,jinye000587@163.com,698
817,000588.SZ,SZSE,陈坚,陈坚,文耿,39892.4769,19880628,广东,潮州市,,wengeng@gdkingman.com,211
818,000589.SZ,SZSE,黄舸舸,何宇平,蒋大坤,79758.9304,19960129,贵州,贵阳市,www.gztyre.com,jiang_dk@sina.com;dmc@gztyre.com;248136035@qq.com,6337
819,000590.SZ,SZSE,王书贵,但铭,曹定兴,23947.1267,19931112,湖南,衡阳市,www.guhan.com,stocks@guhan.com;Webmaster@guhan.com,1401
820,000591.SZ,SZSE,曹华斌,张会学,张蓉蓉,300709.8032,19930412,重庆,重庆市,www.cecsec.cn,cecsec@cecsec.cn,2050
821,000802.SZ,SZSE,宋歌,宋歌,陈晨,71590.0255,19971118,北京,北京市,www.bjwhmedia.com,000802@bjc-ent.com;chenc@bjc-ent.com,671
822,000803.SZ,SZSE,匡志伟,谢欣,宋玉飞,13535.0893,19880321,四川,南充市,www.000803.cn,scjymy@vip.sina.com,251
